UID,aoi,filepath,filename,image_src,roof_type,roof_material,dataset
11805,LCA,./data/tiles/LIDAR_LCA\LCA-11805-FLAT-CONCRETE_CEMENT.tif,LCA-11805-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
11820,LCA,./data/tiles/LIDAR_LCA\LCA-11820-FLAT-HEALTHY_METAL.tif,LCA-11820-FLAT-HEALTHY_METAL.tif,LIDAR,FLAT,HEALTHY_METAL,TRAIN
11855,LCA,./data/tiles/LIDAR_LCA\LCA-11855-GABLE-HEALTHY_METAL.tif,LCA-11855-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TEST
11856,LCA,./data/tiles/LIDAR_LCA\LCA-11856-FLAT-IRREGULAR_METAL.tif,LCA-11856-FLAT-IRREGULAR_METAL.tif,LIDAR,FLAT,IRREGULAR_METAL,TRAIN
11866,LCA,./data/tiles/LIDAR_LCA\LCA-11866-FLAT-IRREGULAR_METAL.tif,LCA-11866-FLAT-IRREGULAR_METAL.tif,LIDAR,FLAT,IRREGULAR_METAL,TEST
11867,LCA,./data/tiles/LIDAR_LCA\LCA-11867-FLAT-IRREGULAR_METAL.tif,LCA-11867-FLAT-IRREGULAR_METAL.tif,LIDAR,FLAT,IRREGULAR_METAL,TRAIN
11873,LCA,./data/tiles/LIDAR_LCA\LCA-11873-GABLE-HEALTHY_METAL.tif,LCA-11873-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
11880,LCA,./data/tiles/LIDAR_LCA\LCA-11880-HIP-HEALTHY_METAL.tif,LCA-11880-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
11882,LCA,./data/tiles/LIDAR_LCA\LCA-11882-HIP-HEALTHY_METAL.tif,LCA-11882-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
11888,LCA,./data/tiles/LIDAR_LCA\LCA-11888-HIP-HEALTHY_METAL.tif,LCA-11888-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TEST
11890,LCA,./data/tiles/LIDAR_LCA\LCA-11890-FLAT-IRREGULAR_METAL.tif,LCA-11890-FLAT-IRREGULAR_METAL.tif,LIDAR,FLAT,IRREGULAR_METAL,TRAIN
11897,LCA,./data/tiles/LIDAR_LCA\LCA-11897-GABLE-HEALTHY_METAL.tif,LCA-11897-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
11901,LCA,./data/tiles/LIDAR_LCA\LCA-11901-GABLE-IRREGULAR_METAL.tif,LCA-11901-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
11905,LCA,./data/tiles/LIDAR_LCA\LCA-11905-GABLE-HEALTHY_METAL.tif,LCA-11905-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
11908,LCA,./data/tiles/LIDAR_LCA\LCA-11908-NO_ROOF-INCOMPLETE.tif,LCA-11908-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
11947,LCA,./data/tiles/LIDAR_LCA\LCA-11947-HIP-HEALTHY_METAL.tif,LCA-11947-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
11990,LCA,./data/tiles/LIDAR_LCA\LCA-11990-GABLE-HEALTHY_METAL.tif,LCA-11990-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
11994,LCA,./data/tiles/LIDAR_LCA\LCA-11994-HIP-HEALTHY_METAL.tif,LCA-11994-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
12010,LCA,./data/tiles/LIDAR_LCA\LCA-12010-HIP-HEALTHY_METAL.tif,LCA-12010-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
12015,LCA,./data/tiles/LIDAR_LCA\LCA-12015-FLAT-HEALTHY_METAL.tif,LCA-12015-FLAT-HEALTHY_METAL.tif,LIDAR,FLAT,HEALTHY_METAL,TRAIN
12023,LCA,./data/tiles/LIDAR_LCA\LCA-12023-FLAT-CONCRETE_CEMENT.tif,LCA-12023-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TEST
12030,LCA,./data/tiles/LIDAR_LCA\LCA-12030-HIP-HEALTHY_METAL.tif,LCA-12030-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
12037,LCA,./data/tiles/LIDAR_LCA\LCA-12037-FLAT-IRREGULAR_METAL.tif,LCA-12037-FLAT-IRREGULAR_METAL.tif,LIDAR,FLAT,IRREGULAR_METAL,TRAIN
12045,LCA,./data/tiles/LIDAR_LCA\LCA-12045-HIP-HEALTHY_METAL.tif,LCA-12045-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TEST
12047,LCA,./data/tiles/LIDAR_LCA\LCA-12047-HIP-HEALTHY_METAL.tif,LCA-12047-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TEST
12060,LCA,./data/tiles/LIDAR_LCA\LCA-12060-HIP-HEALTHY_METAL.tif,LCA-12060-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
12062,LCA,./data/tiles/LIDAR_LCA\LCA-12062-GABLE-IRREGULAR_METAL.tif,LCA-12062-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
12075,LCA,./data/tiles/LIDAR_LCA\LCA-12075-HIP-HEALTHY_METAL.tif,LCA-12075-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
12090,LCA,./data/tiles/LIDAR_LCA\LCA-12090-GABLE-IRREGULAR_METAL.tif,LCA-12090-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
12096,LCA,./data/tiles/LIDAR_LCA\LCA-12096-GABLE-IRREGULAR_METAL.tif,LCA-12096-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TEST
12104,LCA,./data/tiles/LIDAR_LCA\LCA-12104-GABLE-HEALTHY_METAL.tif,LCA-12104-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
12112,LCA,./data/tiles/LIDAR_LCA\LCA-12112-HIP-HEALTHY_METAL.tif,LCA-12112-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
12117,LCA,./data/tiles/LIDAR_LCA\LCA-12117-GABLE-HEALTHY_METAL.tif,LCA-12117-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
12120,LCA,./data/tiles/LIDAR_LCA\LCA-12120-GABLE-IRREGULAR_METAL.tif,LCA-12120-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
12121,LCA,./data/tiles/LIDAR_LCA\LCA-12121-HIP-HEALTHY_METAL.tif,LCA-12121-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
12125,LCA,./data/tiles/LIDAR_LCA\LCA-12125-HIP-HEALTHY_METAL.tif,LCA-12125-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
12128,LCA,./data/tiles/LIDAR_LCA\LCA-12128-GABLE-HEALTHY_METAL.tif,LCA-12128-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TEST
12134,LCA,./data/tiles/LIDAR_LCA\LCA-12134-GABLE-HEALTHY_METAL.tif,LCA-12134-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TEST
12137,LCA,./data/tiles/LIDAR_LCA\LCA-12137-FLAT-IRREGULAR_METAL.tif,LCA-12137-FLAT-IRREGULAR_METAL.tif,LIDAR,FLAT,IRREGULAR_METAL,TRAIN
12139,LCA,./data/tiles/LIDAR_LCA\LCA-12139-HIP-HEALTHY_METAL.tif,LCA-12139-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
12143,LCA,./data/tiles/LIDAR_LCA\LCA-12143-GABLE-IRREGULAR_METAL.tif,LCA-12143-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TEST
12147,LCA,./data/tiles/LIDAR_LCA\LCA-12147-GABLE-IRREGULAR_METAL.tif,LCA-12147-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
12151,LCA,./data/tiles/LIDAR_LCA\LCA-12151-GABLE-HEALTHY_METAL.tif,LCA-12151-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
12161,LCA,./data/tiles/LIDAR_LCA\LCA-12161-GABLE-HEALTHY_METAL.tif,LCA-12161-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
12165,LCA,./data/tiles/LIDAR_LCA\LCA-12165-GABLE-HEALTHY_METAL.tif,LCA-12165-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
12174,LCA,./data/tiles/LIDAR_LCA\LCA-12174-GABLE-IRREGULAR_METAL.tif,LCA-12174-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
12176,LCA,./data/tiles/LIDAR_LCA\LCA-12176-HIP-HEALTHY_METAL.tif,LCA-12176-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
12196,LCA,./data/tiles/LIDAR_LCA\LCA-12196-FLAT-CONCRETE_CEMENT.tif,LCA-12196-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
12217,LCA,./data/tiles/LIDAR_LCA\LCA-12217-HIP-HEALTHY_METAL.tif,LCA-12217-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TEST
12228,LCA,./data/tiles/LIDAR_LCA\LCA-12228-HIP-HEALTHY_METAL.tif,LCA-12228-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
12236,LCA,./data/tiles/LIDAR_LCA\LCA-12236-GABLE-HEALTHY_METAL.tif,LCA-12236-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
12248,LCA,./data/tiles/LIDAR_LCA\LCA-12248-GABLE-IRREGULAR_METAL.tif,LCA-12248-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
12253,LCA,./data/tiles/LIDAR_LCA\LCA-12253-GABLE-HEALTHY_METAL.tif,LCA-12253-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
12277,LCA,./data/tiles/LIDAR_LCA\LCA-12277-HIP-HEALTHY_METAL.tif,LCA-12277-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
12295,LCA,./data/tiles/LIDAR_LCA\LCA-12295-GABLE-HEALTHY_METAL.tif,LCA-12295-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
12342,LCA,./data/tiles/LIDAR_LCA\LCA-12342-HIP-IRREGULAR_METAL.tif,LCA-12342-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TEST
12366,LCA,./data/tiles/LIDAR_LCA\LCA-12366-HIP-IRREGULAR_METAL.tif,LCA-12366-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TRAIN
12419,LCA,./data/tiles/LIDAR_LCA\LCA-12419-HIP-IRREGULAR_METAL.tif,LCA-12419-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TRAIN
12436,LCA,./data/tiles/LIDAR_LCA\LCA-12436-GABLE-HEALTHY_METAL.tif,LCA-12436-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
12489,LCA,./data/tiles/LIDAR_LCA\LCA-12489-FLAT-CONCRETE_CEMENT.tif,LCA-12489-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
12498,LCA,./data/tiles/LIDAR_LCA\LCA-12498-GABLE-HEALTHY_METAL.tif,LCA-12498-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
12503,LCA,./data/tiles/LIDAR_LCA\LCA-12503-GABLE-HEALTHY_METAL.tif,LCA-12503-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TEST
12511,LCA,./data/tiles/LIDAR_LCA\LCA-12511-HIP-IRREGULAR_METAL.tif,LCA-12511-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TRAIN
12529,LCA,./data/tiles/LIDAR_LCA\LCA-12529-GABLE-INCOMPLETE.tif,LCA-12529-GABLE-INCOMPLETE.tif,LIDAR,GABLE,INCOMPLETE,TRAIN
12573,LCA,./data/tiles/LIDAR_LCA\LCA-12573-GABLE-HEALTHY_METAL.tif,LCA-12573-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
12574,LCA,./data/tiles/LIDAR_LCA\LCA-12574-GABLE-HEALTHY_METAL.tif,LCA-12574-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TEST
12593,LCA,./data/tiles/LIDAR_LCA\LCA-12593-GABLE-HEALTHY_METAL.tif,LCA-12593-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
12596,LCA,./data/tiles/LIDAR_LCA\LCA-12596-GABLE-HEALTHY_METAL.tif,LCA-12596-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
12616,LCA,./data/tiles/LIDAR_LCA\LCA-12616-GABLE-HEALTHY_METAL.tif,LCA-12616-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
12617,LCA,./data/tiles/LIDAR_LCA\LCA-12617-HIP-HEALTHY_METAL.tif,LCA-12617-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
12644,LCA,./data/tiles/LIDAR_LCA\LCA-12644-HIP-HEALTHY_METAL.tif,LCA-12644-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
12658,LCA,./data/tiles/LIDAR_LCA\LCA-12658-HIP-IRREGULAR_METAL.tif,LCA-12658-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TRAIN
12677,LCA,./data/tiles/LIDAR_LCA\LCA-12677-GABLE-HEALTHY_METAL.tif,LCA-12677-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
12691,LCA,./data/tiles/LIDAR_LCA\LCA-12691-NO_ROOF-INCOMPLETE.tif,LCA-12691-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TEST
12710,LCA,./data/tiles/LIDAR_LCA\LCA-12710-GABLE-HEALTHY_METAL.tif,LCA-12710-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
12713,LCA,./data/tiles/LIDAR_LCA\LCA-12713-GABLE-HEALTHY_METAL.tif,LCA-12713-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
12724,LCA,./data/tiles/LIDAR_LCA\LCA-12724-GABLE-IRREGULAR_METAL.tif,LCA-12724-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
12734,LCA,./data/tiles/LIDAR_LCA\LCA-12734-HIP-HEALTHY_METAL.tif,LCA-12734-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
12746,LCA,./data/tiles/LIDAR_LCA\LCA-12746-FLAT-CONCRETE_CEMENT.tif,LCA-12746-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
12767,LCA,./data/tiles/LIDAR_LCA\LCA-12767-HIP-HEALTHY_METAL.tif,LCA-12767-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
12772,LCA,./data/tiles/LIDAR_LCA\LCA-12772-GABLE-IRREGULAR_METAL.tif,LCA-12772-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
12774,LCA,./data/tiles/LIDAR_LCA\LCA-12774-GABLE-HEALTHY_METAL.tif,LCA-12774-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
12779,LCA,./data/tiles/LIDAR_LCA\LCA-12779-HIP-HEALTHY_METAL.tif,LCA-12779-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
12782,LCA,./data/tiles/LIDAR_LCA\LCA-12782-GABLE-HEALTHY_METAL.tif,LCA-12782-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
12795,LCA,./data/tiles/LIDAR_LCA\LCA-12795-HIP-HEALTHY_METAL.tif,LCA-12795-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
12823,LCA,./data/tiles/LIDAR_LCA\LCA-12823-GABLE-IRREGULAR_METAL.tif,LCA-12823-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TEST
12869,LCA,./data/tiles/LIDAR_LCA\LCA-12869-GABLE-HEALTHY_METAL.tif,LCA-12869-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
12874,LCA,./data/tiles/LIDAR_LCA\LCA-12874-GABLE-HEALTHY_METAL.tif,LCA-12874-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
12878,LCA,./data/tiles/LIDAR_LCA\LCA-12878-HIP-HEALTHY_METAL.tif,LCA-12878-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
12891,LCA,./data/tiles/LIDAR_LCA\LCA-12891-GABLE-INCOMPLETE.tif,LCA-12891-GABLE-INCOMPLETE.tif,LIDAR,GABLE,INCOMPLETE,TRAIN
12893,LCA,./data/tiles/LIDAR_LCA\LCA-12893-GABLE-IRREGULAR_METAL.tif,LCA-12893-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
12905,LCA,./data/tiles/LIDAR_LCA\LCA-12905-HIP-HEALTHY_METAL.tif,LCA-12905-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
12907,LCA,./data/tiles/LIDAR_LCA\LCA-12907-GABLE-HEALTHY_METAL.tif,LCA-12907-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TEST
12927,LCA,./data/tiles/LIDAR_LCA\LCA-12927-GABLE-IRREGULAR_METAL.tif,LCA-12927-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
12930,LCA,./data/tiles/LIDAR_LCA\LCA-12930-GABLE-IRREGULAR_METAL.tif,LCA-12930-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
12940,LCA,./data/tiles/LIDAR_LCA\LCA-12940-GABLE-HEALTHY_METAL.tif,LCA-12940-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TEST
12943,LCA,./data/tiles/LIDAR_LCA\LCA-12943-GABLE-HEALTHY_METAL.tif,LCA-12943-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TEST
12980,LCA,./data/tiles/LIDAR_LCA\LCA-12980-HIP-HEALTHY_METAL.tif,LCA-12980-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
12983,LCA,./data/tiles/LIDAR_LCA\LCA-12983-GABLE-HEALTHY_METAL.tif,LCA-12983-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
12992,LCA,./data/tiles/LIDAR_LCA\LCA-12992-HIP-IRREGULAR_METAL.tif,LCA-12992-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TRAIN
13004,LCA,./data/tiles/LIDAR_LCA\LCA-13004-NO_ROOF-INCOMPLETE.tif,LCA-13004-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TEST
13018,LCA,./data/tiles/LIDAR_LCA\LCA-13018-HIP-HEALTHY_METAL.tif,LCA-13018-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13022,LCA,./data/tiles/LIDAR_LCA\LCA-13022-HIP-IRREGULAR_METAL.tif,LCA-13022-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TEST
13024,LCA,./data/tiles/LIDAR_LCA\LCA-13024-HIP-IRREGULAR_METAL.tif,LCA-13024-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TRAIN
13026,LCA,./data/tiles/LIDAR_LCA\LCA-13026-GABLE-HEALTHY_METAL.tif,LCA-13026-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TEST
13028,LCA,./data/tiles/LIDAR_LCA\LCA-13028-HIP-HEALTHY_METAL.tif,LCA-13028-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TEST
13049,LCA,./data/tiles/LIDAR_LCA\LCA-13049-GABLE-IRREGULAR_METAL.tif,LCA-13049-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
13050,LCA,./data/tiles/LIDAR_LCA\LCA-13050-HIP-HEALTHY_METAL.tif,LCA-13050-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TEST
13058,LCA,./data/tiles/LIDAR_LCA\LCA-13058-GABLE-IRREGULAR_METAL.tif,LCA-13058-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
13083,LCA,./data/tiles/LIDAR_LCA\LCA-13083-GABLE-HEALTHY_METAL.tif,LCA-13083-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TEST
13091,LCA,./data/tiles/LIDAR_LCA\LCA-13091-GABLE-IRREGULAR_METAL.tif,LCA-13091-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
13105,LCA,./data/tiles/LIDAR_LCA\LCA-13105-GABLE-HEALTHY_METAL.tif,LCA-13105-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
13116,LCA,./data/tiles/LIDAR_LCA\LCA-13116-GABLE-HEALTHY_METAL.tif,LCA-13116-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
13120,LCA,./data/tiles/LIDAR_LCA\LCA-13120-HIP-IRREGULAR_METAL.tif,LCA-13120-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TRAIN
13123,LCA,./data/tiles/LIDAR_LCA\LCA-13123-GABLE-HEALTHY_METAL.tif,LCA-13123-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
13148,LCA,./data/tiles/LIDAR_LCA\LCA-13148-HIP-HEALTHY_METAL.tif,LCA-13148-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13152,LCA,./data/tiles/LIDAR_LCA\LCA-13152-GABLE-IRREGULAR_METAL.tif,LCA-13152-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
13153,LCA,./data/tiles/LIDAR_LCA\LCA-13153-HIP-HEALTHY_METAL.tif,LCA-13153-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13157,LCA,./data/tiles/LIDAR_LCA\LCA-13157-GABLE-IRREGULAR_METAL.tif,LCA-13157-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
13175,LCA,./data/tiles/LIDAR_LCA\LCA-13175-NO_ROOF-INCOMPLETE.tif,LCA-13175-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TEST
13188,LCA,./data/tiles/LIDAR_LCA\LCA-13188-GABLE-HEALTHY_METAL.tif,LCA-13188-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
13197,LCA,./data/tiles/LIDAR_LCA\LCA-13197-HIP-HEALTHY_METAL.tif,LCA-13197-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TEST
13206,LCA,./data/tiles/LIDAR_LCA\LCA-13206-GABLE-HEALTHY_METAL.tif,LCA-13206-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
13213,LCA,./data/tiles/LIDAR_LCA\LCA-13213-GABLE-IRREGULAR_METAL.tif,LCA-13213-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TEST
13217,LCA,./data/tiles/LIDAR_LCA\LCA-13217-HIP-HEALTHY_METAL.tif,LCA-13217-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13230,LCA,./data/tiles/LIDAR_LCA\LCA-13230-GABLE-HEALTHY_METAL.tif,LCA-13230-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
13234,LCA,./data/tiles/LIDAR_LCA\LCA-13234-HIP-HEALTHY_METAL.tif,LCA-13234-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TEST
13236,LCA,./data/tiles/LIDAR_LCA\LCA-13236-GABLE-IRREGULAR_METAL.tif,LCA-13236-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TEST
13242,LCA,./data/tiles/LIDAR_LCA\LCA-13242-HIP-INCOMPLETE.tif,LCA-13242-HIP-INCOMPLETE.tif,LIDAR,HIP,INCOMPLETE,TRAIN
13245,LCA,./data/tiles/LIDAR_LCA\LCA-13245-HIP-HEALTHY_METAL.tif,LCA-13245-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13248,LCA,./data/tiles/LIDAR_LCA\LCA-13248-HIP-HEALTHY_METAL.tif,LCA-13248-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13261,LCA,./data/tiles/LIDAR_LCA\LCA-13261-HIP-IRREGULAR_METAL.tif,LCA-13261-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TRAIN
13268,LCA,./data/tiles/LIDAR_LCA\LCA-13268-HIP-HEALTHY_METAL.tif,LCA-13268-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TEST
13274,LCA,./data/tiles/LIDAR_LCA\LCA-13274-GABLE-HEALTHY_METAL.tif,LCA-13274-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
13279,LCA,./data/tiles/LIDAR_LCA\LCA-13279-GABLE-HEALTHY_METAL.tif,LCA-13279-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
