aoi,filename,label,dataset
DOM,DOM_7976.tif,FLAT,train
DOM,DOM_7984.tif,FLAT,train
DOM,DOM_8012.tif,FLAT,train
DOM,DOM_8020.tif,FLAT,test
DOM,DOM_8035.tif,FLAT,train
DOM,DOM_8049.tif,FLAT,train
DOM,DOM_8081.tif,FLAT,train
DOM,DOM_8100.tif,FLAT,test
DOM,DOM_8125.tif,FLAT,train
DOM,DOM_8144.tif,FLAT,test
DOM,DOM_8168.tif,FLAT,test
DOM,DOM_8175.tif,FLAT,train
DOM,DOM_8302.tif,FLAT,train
DOM,DOM_8364.tif,FLAT,train
DOM,DOM_8369.tif,FLAT,train
DOM,DOM_8371.tif,FLAT,train
DOM,DOM_8374.tif,FLAT,train
DOM,DOM_8390.tif,FLAT,train
DOM,DOM_8452.tif,FLAT,train
DOM,DOM_8453.tif,FLAT,test
DOM,DOM_8462.tif,FLAT,train
DOM,DOM_8480.tif,FLAT,train
DOM,DOM_8483.tif,FLAT,train
DOM,DOM_8513.tif,FLAT,train
DOM,DOM_8549.tif,FLAT,train
DOM,DOM_8578.tif,FLAT,train
DOM,DOM_8617.tif,FLAT,train
DOM,DOM_8621.tif,FLAT,test
DOM,DOM_8687.tif,FLAT,train
DOM,DOM_8711.tif,FLAT,test
DOM,DOM_8747.tif,FLAT,test
DOM,DOM_8764.tif,FLAT,test
DOM,DOM_8805.tif,FLAT,train
DOM,DOM_8818.tif,FLAT,train
DOM,DOM_8845.tif,FLAT,train
DOM,DOM_9919.tif,FLAT,train
DOM,DOM_9920.tif,FLAT,train
DOM,DOM_9968.tif,FLAT,train
DOM,DOM_9983.tif,FLAT,train
DOM,DOM_9986.tif,FLAT,train
DOM,DOM_10105.tif,GABLE,train
DOM,DOM_10183.tif,GABLE,train
DOM,DOM_10185.tif,GABLE,test
DOM,DOM_10190.tif,GABLE,train
DOM,DOM_10195.tif,GABLE,train
DOM,DOM_10206.tif,GABLE,train
DOM,DOM_10222.tif,GABLE,train
DOM,DOM_1023.tif,GABLE,train
DOM,DOM_10237.tif,GABLE,train
DOM,DOM_10255.tif,GABLE,train
DOM,DOM_10295.tif,GABLE,train
DOM,DOM_10330.tif,GABLE,train
DOM,DOM_10345.tif,GABLE,train
DOM,DOM_10354.tif,GABLE,train
DOM,DOM_10355.tif,GABLE,train
DOM,DOM_10382.tif,GABLE,train
DOM,DOM_10431.tif,GABLE,train
DOM,DOM_10433.tif,GABLE,train
DOM,DOM_10434.tif,GABLE,train
DOM,DOM_10445.tif,GABLE,train
DOM,DOM_10459.tif,GABLE,train
DOM,DOM_10482.tif,GABLE,train
DOM,DOM_10492.tif,GABLE,train
DOM,DOM_10522.tif,GABLE,test
DOM,DOM_10562.tif,GABLE,train
DOM,DOM_10589.tif,GABLE,test
DOM,DOM_10618.tif,GABLE,train
DOM,DOM_10620.tif,GABLE,train
DOM,DOM_10650.tif,GABLE,train
DOM,DOM_10667.tif,GABLE,test
DOM,DOM_10678.tif,GABLE,test
DOM,DOM_10679.tif,GABLE,train
DOM,DOM_10680.tif,GABLE,test
DOM,DOM_10682.tif,GABLE,train
DOM,DOM_10691.tif,GABLE,train
DOM,DOM_10700.tif,GABLE,train
DOM,DOM_10709.tif,GABLE,train
DOM,DOM_10726.tif,GABLE,train
DOM,DOM_10731.tif,GABLE,train
DOM,DOM_10735.tif,GABLE,test
DOM,DOM_10753.tif,GABLE,train
DOM,DOM_10770.tif,GABLE,train
DOM,DOM_10774.tif,GABLE,train
DOM,DOM_10809.tif,GABLE,train
DOM,DOM_10850.tif,GABLE,test
DOM,DOM_10858.tif,GABLE,test
DOM,DOM_10859.tif,GABLE,train
DOM,DOM_10866.tif,GABLE,train
DOM,DOM_10912.tif,GABLE,train
DOM,DOM_10921.tif,GABLE,test
DOM,DOM_10924.tif,GABLE,train
DOM,DOM_10930.tif,GABLE,test
DOM,DOM_10943.tif,GABLE,train
DOM,DOM_1097.tif,GABLE,train
DOM,DOM_10979.tif,GABLE,train
DOM,DOM_11039.tif,GABLE,train
DOM,DOM_11091.tif,GABLE,test
DOM,DOM_11271.tif,GABLE,train
DOM,DOM_11281.tif,GABLE,train
DOM,DOM_11300.tif,GABLE,test
DOM,DOM_11350.tif,GABLE,train
DOM,DOM_1149.tif,GABLE,train
DOM,DOM_1159.tif,GABLE,train
DOM,DOM_11742.tif,GABLE,test
DOM,DOM_1175.tif,GABLE,train
DOM,DOM_1191.tif,GABLE,test
DOM,DOM_1192.tif,GABLE,train
DOM,DOM_1206.tif,GABLE,test
DOM,DOM_1208.tif,GABLE,train
DOM,DOM_1215.tif,GABLE,test
DOM,DOM_1229.tif,GABLE,test
DOM,DOM_1230.tif,GABLE,test
DOM,DOM_1233.tif,GABLE,train
DOM,DOM_1236.tif,GABLE,test
DOM,DOM_12367.tif,GABLE,train
DOM,DOM_1253.tif,GABLE,train
DOM,DOM_1256.tif,GABLE,test
DOM,DOM_12570.tif,GABLE,train
DOM,DOM_1261.tif,GABLE,test
DOM,DOM_1264.tif,GABLE,train
DOM,DOM_1265.tif,GABLE,train
DOM,DOM_1272.tif,GABLE,train
DOM,DOM_12743.tif,GABLE,train
DOM,DOM_12745.tif,GABLE,train
DOM,DOM_1275.tif,GABLE,train
DOM,DOM_1277.tif,GABLE,train
DOM,DOM_1278.tif,GABLE,train
DOM,DOM_12785.tif,GABLE,train
DOM,DOM_1279.tif,GABLE,train
DOM,DOM_12791.tif,GABLE,train
DOM,DOM_12803.tif,GABLE,train
DOM,DOM_12812.tif,GABLE,train
DOM,DOM_1283.tif,GABLE,train
DOM,DOM_12837.tif,GABLE,train
DOM,DOM_1286.tif,GABLE,train
DOM,DOM_1289.tif,GABLE,train
DOM,DOM_12896.tif,GABLE,train
DOM,DOM_1290.tif,GABLE,train
DOM,DOM_12951.tif,GABLE,train
DOM,DOM_12964.tif,GABLE,test
DOM,DOM_12973.tif,GABLE,test
DOM,DOM_12975.tif,GABLE,train
DOM,DOM_12976.tif,GABLE,train
DOM,DOM_1299.tif,GABLE,train
DOM,DOM_12991.tif,GABLE,train
DOM,DOM_1300.tif,GABLE,train
DOM,DOM_13004.tif,GABLE,train
DOM,DOM_13006.tif,GABLE,train
DOM,DOM_13014.tif,GABLE,train
DOM,DOM_13015.tif,GABLE,test
DOM,DOM_13025.tif,GABLE,train
DOM,DOM_13027.tif,GABLE,test
DOM,DOM_13029.tif,GABLE,train
DOM,DOM_13043.tif,GABLE,train
DOM,DOM_13054.tif,GABLE,train
DOM,DOM_13058.tif,GABLE,test
DOM,DOM_13067.tif,GABLE,train
DOM,DOM_13084.tif,GABLE,train
DOM,DOM_13095.tif,GABLE,train
DOM,DOM_13097.tif,GABLE,train
DOM,DOM_1311.tif,GABLE,test
DOM,DOM_13110.tif,GABLE,train
DOM,DOM_13116.tif,GABLE,train
DOM,DOM_13126.tif,GABLE,test
DOM,DOM_13133.tif,GABLE,test
DOM,DOM_13136.tif,GABLE,train
DOM,DOM_1314.tif,GABLE,train
DOM,DOM_13141.tif,GABLE,train
DOM,DOM_13151.tif,GABLE,test
DOM,DOM_13155.tif,GABLE,train
DOM,DOM_13158.tif,GABLE,train
DOM,DOM_13168.tif,GABLE,train
DOM,DOM_13182.tif,GABLE,train
DOM,DOM_13189.tif,GABLE,train
DOM,DOM_1319.tif,GABLE,train
DOM,DOM_13190.tif,GABLE,test
DOM,DOM_13192.tif,GABLE,train
DOM,DOM_13210.tif,GABLE,train
DOM,DOM_1322.tif,GABLE,train
DOM,DOM_13223.tif,GABLE,train
DOM,DOM_13224.tif,GABLE,train
DOM,DOM_13234.tif,GABLE,test
DOM,DOM_13236.tif,GABLE,train
DOM,DOM_13252.tif,GABLE,train
DOM,DOM_13254.tif,GABLE,train
DOM,DOM_1326.tif,GABLE,train
DOM,DOM_13262.tif,GABLE,train
DOM,DOM_13270.tif,GABLE,train
DOM,DOM_13271.tif,GABLE,train
DOM,DOM_13283.tif,GABLE,train
DOM,DOM_1329.tif,GABLE,train
DOM,DOM_13302.tif,GABLE,train
DOM,DOM_13306.tif,GABLE,train
DOM,DOM_13309.tif,GABLE,train
DOM,DOM_13323.tif,GABLE,train
DOM,DOM_13332.tif,GABLE,train
DOM,DOM_13337.tif,GABLE,train
DOM,DOM_1334.tif,GABLE,train
DOM,DOM_13367.tif,GABLE,train
DOM,DOM_1337.tif,GABLE,train
DOM,DOM_13372.tif,GABLE,train
DOM,DOM_13383.tif,GABLE,train
DOM,DOM_13390.tif,GABLE,test
DOM,DOM_13394.tif,GABLE,test
DOM,DOM_13406.tif,GABLE,train
DOM,DOM_13407.tif,GABLE,train
DOM,DOM_13410.tif,GABLE,train
DOM,DOM_13413.tif,GABLE,train
DOM,DOM_13416.tif,GABLE,test
DOM,DOM_13418.tif,GABLE,train
DOM,DOM_13428.tif,GABLE,train
DOM,DOM_13437.tif,GABLE,train
DOM,DOM_13452.tif,GABLE,train
DOM,DOM_13456.tif,GABLE,test
DOM,DOM_13457.tif,GABLE,train
DOM,DOM_13461.tif,GABLE,test
DOM,DOM_13465.tif,GABLE,train
DOM,DOM_13468.tif,GABLE,train
DOM,DOM_13469.tif,GABLE,train
DOM,DOM_13470.tif,GABLE,train
DOM,DOM_13477.tif,GABLE,train
DOM,DOM_13488.tif,GABLE,train
DOM,DOM_13506.tif,GABLE,train
DOM,DOM_13507.tif,GABLE,train
DOM,DOM_1351.tif,GABLE,test
DOM,DOM_13512.tif,GABLE,test
DOM,DOM_13518.tif,GABLE,train
DOM,DOM_13529.tif,GABLE,train
DOM,DOM_13541.tif,GABLE,test
DOM,DOM_13548.tif,GABLE,train
DOM,DOM_13551.tif,GABLE,train
DOM,DOM_13555.tif,GABLE,train
DOM,DOM_13564.tif,GABLE,test
DOM,DOM_13565.tif,GABLE,train
DOM,DOM_13575.tif,GABLE,test
DOM,DOM_13581.tif,GABLE,train
DOM,DOM_1359.tif,GABLE,test
DOM,DOM_13599.tif,GABLE,train
DOM,DOM_13618.tif,GABLE,test
DOM,DOM_13634.tif,GABLE,train
DOM,DOM_13635.tif,GABLE,train
DOM,DOM_13639.tif,GABLE,train
DOM,DOM_1364.tif,GABLE,train
DOM,DOM_13649.tif,GABLE,test
DOM,DOM_13650.tif,GABLE,train
DOM,DOM_13696.tif,GABLE,train
DOM,DOM_13701.tif,GABLE,train
DOM,DOM_13738.tif,GABLE,train
DOM,DOM_13743.tif,GABLE,train
DOM,DOM_13752.tif,GABLE,train
DOM,DOM_13756.tif,GABLE,test
DOM,DOM_13769.tif,GABLE,test
DOM,DOM_13770.tif,GABLE,test
DOM,DOM_13771.tif,GABLE,train
DOM,DOM_13775.tif,GABLE,train
DOM,DOM_13776.tif,GABLE,train
DOM,DOM_13777.tif,GABLE,train
DOM,DOM_13779.tif,GABLE,train
DOM,DOM_13800.tif,GABLE,test
DOM,DOM_13810.tif,GABLE,train
DOM,DOM_13811.tif,GABLE,test
DOM,DOM_1382.tif,GABLE,train
DOM,DOM_13844.tif,GABLE,train
DOM,DOM_13853.tif,GABLE,train
DOM,DOM_13860.tif,GABLE,train
DOM,DOM_13861.tif,GABLE,train
DOM,DOM_13862.tif,GABLE,train
DOM,DOM_13868.tif,GABLE,train
DOM,DOM_13896.tif,GABLE,train
DOM,DOM_13905.tif,GABLE,train
DOM,DOM_13909.tif,GABLE,train
DOM,DOM_13910.tif,GABLE,test
DOM,DOM_13911.tif,GABLE,train
DOM,DOM_13921.tif,GABLE,test
DOM,DOM_13931.tif,GABLE,train
DOM,DOM_13932.tif,GABLE,train
DOM,DOM_13938.tif,GABLE,train
DOM,DOM_1394.tif,GABLE,test
DOM,DOM_13940.tif,GABLE,train
DOM,DOM_13943.tif,GABLE,test
DOM,DOM_13950.tif,GABLE,test
DOM,DOM_1396.tif,GABLE,train
DOM,DOM_13964.tif,GABLE,train
DOM,DOM_13965.tif,GABLE,train
DOM,DOM_13973.tif,GABLE,test
DOM,DOM_13987.tif,GABLE,train
DOM,DOM_1399.tif,GABLE,train
DOM,DOM_13991.tif,GABLE,test
DOM,DOM_13997.tif,GABLE,train
DOM,DOM_14001.tif,GABLE,train
DOM,DOM_14008.tif,GABLE,train
DOM,DOM_1402.tif,GABLE,test
DOM,DOM_14023.tif,GABLE,train
DOM,DOM_14031.tif,GABLE,train
DOM,DOM_14032.tif,GABLE,test
DOM,DOM_14067.tif,GABLE,train
DOM,DOM_14079.tif,GABLE,test
DOM,DOM_14098.tif,GABLE,train
DOM,DOM_14105.tif,GABLE,train
DOM,DOM_14108.tif,GABLE,test
DOM,DOM_14124.tif,GABLE,train
DOM,DOM_14144.tif,GABLE,test
DOM,DOM_14147.tif,GABLE,train
DOM,DOM_14148.tif,GABLE,train
DOM,DOM_1415.tif,GABLE,train
DOM,DOM_14150.tif,GABLE,test
DOM,DOM_14152.tif,GABLE,test
DOM,DOM_14154.tif,GABLE,train
DOM,DOM_1416.tif,GABLE,train
DOM,DOM_14160.tif,GABLE,train
DOM,DOM_14167.tif,GABLE,test
DOM,DOM_14172.tif,GABLE,test
DOM,DOM_14199.tif,GABLE,train
DOM,DOM_14201.tif,GABLE,train
DOM,DOM_14202.tif,GABLE,train
DOM,DOM_14203.tif,GABLE,test
DOM,DOM_14210.tif,GABLE,train
DOM,DOM_14212.tif,GABLE,train
DOM,DOM_14213.tif,GABLE,train
DOM,DOM_14225.tif,GABLE,train
DOM,DOM_14228.tif,GABLE,train
DOM,DOM_1423.tif,GABLE,test
DOM,DOM_14230.tif,GABLE,train
DOM,DOM_1424.tif,GABLE,train
DOM,DOM_14242.tif,GABLE,train
DOM,DOM_14251.tif,GABLE,train
DOM,DOM_14256.tif,GABLE,train
DOM,DOM_14258.tif,GABLE,train
DOM,DOM_14260.tif,GABLE,train
DOM,DOM_14261.tif,GABLE,test
DOM,DOM_1427.tif,GABLE,train
DOM,DOM_14270.tif,GABLE,train
DOM,DOM_14278.tif,GABLE,test
DOM,DOM_14287.tif,GABLE,train
DOM,DOM_1430.tif,GABLE,train
DOM,DOM_14339.tif,GABLE,train
DOM,DOM_1436.tif,GABLE,train
DOM,DOM_14360.tif,GABLE,test
DOM,DOM_14371.tif,GABLE,test
DOM,DOM_14440.tif,GABLE,test
DOM,DOM_14548.tif,GABLE,test
DOM,DOM_1456.tif,GABLE,train
DOM,DOM_1457.tif,GABLE,train
DOM,DOM_1460.tif,GABLE,test
DOM,DOM_1461.tif,GABLE,train
DOM,DOM_1474.tif,GABLE,test
DOM,DOM_1476.tif,GABLE,test
DOM,DOM_1478.tif,GABLE,test
DOM,DOM_1481.tif,GABLE,train
DOM,DOM_1482.tif,GABLE,train
DOM,DOM_1486.tif,GABLE,train
DOM,DOM_1495.tif,GABLE,train
DOM,DOM_1497.tif,GABLE,train
DOM,DOM_1499.tif,GABLE,train
DOM,DOM_1502.tif,GABLE,train
DOM,DOM_1509.tif,GABLE,train
DOM,DOM_1518.tif,GABLE,test
DOM,DOM_1523.tif,GABLE,train
DOM,DOM_1534.tif,GABLE,train
DOM,DOM_1539.tif,GABLE,train
DOM,DOM_1540.tif,GABLE,train
DOM,DOM_1541.tif,GABLE,test
DOM,DOM_1548.tif,GABLE,test
DOM,DOM_1552.tif,GABLE,train
DOM,DOM_1555.tif,GABLE,test
DOM,DOM_1571.tif,GABLE,train
DOM,DOM_1582.tif,GABLE,train
DOM,DOM_1583.tif,GABLE,train
DOM,DOM_1585.tif,GABLE,train
DOM,DOM_1586.tif,GABLE,train
DOM,DOM_1588.tif,GABLE,train
DOM,DOM_1593.tif,GABLE,test
DOM,DOM_1595.tif,GABLE,test
DOM,DOM_1601.tif,GABLE,train
DOM,DOM_1614.tif,GABLE,train
DOM,DOM_1615.tif,GABLE,train
DOM,DOM_1619.tif,GABLE,train
DOM,DOM_1621.tif,GABLE,train
DOM,DOM_16231.tif,GABLE,train
DOM,DOM_1630.tif,GABLE,test
DOM,DOM_16308.tif,GABLE,train
DOM,DOM_16336.tif,GABLE,train
DOM,DOM_16358.tif,GABLE,test
DOM,DOM_16363.tif,GABLE,train
DOM,DOM_16390.tif,GABLE,test
DOM,DOM_16399.tif,GABLE,train
DOM,DOM_16405.tif,GABLE,train
DOM,DOM_16445.tif,GABLE,train
DOM,DOM_16454.tif,GABLE,train
DOM,DOM_16468.tif,GABLE,train
DOM,DOM_16475.tif,GABLE,test
DOM,DOM_16477.tif,GABLE,test
DOM,DOM_16499.tif,GABLE,test
DOM,DOM_16512.tif,GABLE,test
DOM,DOM_16519.tif,GABLE,test
DOM,DOM_1652.tif,GABLE,train
DOM,DOM_1654.tif,GABLE,train
DOM,DOM_16597.tif,GABLE,train
DOM,DOM_16600.tif,GABLE,train
DOM,DOM_16615.tif,GABLE,train
DOM,DOM_16617.tif,GABLE,train
DOM,DOM_1665.tif,GABLE,test
DOM,DOM_16666.tif,GABLE,train
DOM,DOM_16667.tif,GABLE,train
DOM,DOM_1668.tif,GABLE,train
DOM,DOM_16683.tif,GABLE,test
DOM,DOM_1669.tif,GABLE,test
DOM,DOM_16697.tif,GABLE,test
DOM,DOM_16700.tif,GABLE,test
DOM,DOM_16721.tif,GABLE,train
DOM,DOM_1674.tif,GABLE,train
DOM,DOM_1675.tif,GABLE,train
DOM,DOM_16771.tif,GABLE,train
DOM,DOM_1678.tif,GABLE,train
DOM,DOM_16794.tif,GABLE,test
DOM,DOM_16802.tif,GABLE,train
DOM,DOM_16811.tif,GABLE,test
DOM,DOM_16818.tif,GABLE,train
DOM,DOM_1682.tif,GABLE,train
DOM,DOM_16839.tif,GABLE,train
DOM,DOM_16878.tif,GABLE,train
DOM,DOM_16884.tif,GABLE,test
DOM,DOM_16898.tif,GABLE,test
DOM,DOM_16899.tif,GABLE,test
DOM,DOM_16912.tif,GABLE,train
DOM,DOM_16939.tif,GABLE,train
DOM,DOM_1696.tif,GABLE,train
DOM,DOM_16982.tif,GABLE,train
DOM,DOM_17074.tif,GABLE,train
DOM,DOM_1708.tif,GABLE,train
DOM,DOM_17110.tif,GABLE,train
DOM,DOM_17120.tif,GABLE,train
DOM,DOM_17127.tif,GABLE,train
DOM,DOM_17136.tif,GABLE,test
DOM,DOM_17138.tif,GABLE,test
DOM,DOM_17140.tif,GABLE,train
DOM,DOM_17142.tif,GABLE,train
DOM,DOM_17146.tif,GABLE,train
DOM,DOM_17147.tif,GABLE,test
DOM,DOM_17194.tif,GABLE,train
DOM,DOM_17201.tif,GABLE,train
DOM,DOM_17214.tif,GABLE,train
DOM,DOM_17227.tif,GABLE,train
DOM,DOM_17230.tif,GABLE,train
DOM,DOM_17232.tif,GABLE,train
DOM,DOM_17235.tif,GABLE,train
DOM,DOM_17255.tif,GABLE,train
DOM,DOM_17273.tif,GABLE,train
DOM,DOM_17279.tif,GABLE,test
DOM,DOM_17281.tif,GABLE,train
DOM,DOM_17292.tif,GABLE,train
DOM,DOM_17293.tif,GABLE,test
DOM,DOM_17298.tif,GABLE,train
DOM,DOM_17299.tif,GABLE,train
DOM,DOM_17302.tif,GABLE,test
DOM,DOM_17305.tif,GABLE,test
DOM,DOM_17314.tif,GABLE,test
DOM,DOM_17342.tif,GABLE,train
DOM,DOM_17357.tif,GABLE,train
DOM,DOM_17395.tif,GABLE,train
DOM,DOM_1740.tif,GABLE,test
DOM,DOM_17413.tif,GABLE,train
DOM,DOM_17421.tif,GABLE,test
DOM,DOM_17432.tif,GABLE,train
DOM,DOM_17433.tif,GABLE,train
DOM,DOM_17436.tif,GABLE,train
DOM,DOM_17447.tif,GABLE,test
DOM,DOM_17456.tif,GABLE,test
DOM,DOM_17473.tif,GABLE,train
DOM,DOM_17474.tif,GABLE,test
DOM,DOM_1756.tif,GABLE,train
DOM,DOM_17576.tif,GABLE,train
DOM,DOM_17579.tif,GABLE,test
DOM,DOM_1760.tif,GABLE,test
DOM,DOM_1761.tif,GABLE,train
DOM,DOM_17623.tif,GABLE,train
DOM,DOM_17679.tif,GABLE,test
DOM,DOM_17697.tif,GABLE,train
DOM,DOM_17722.tif,GABLE,test
DOM,DOM_17731.tif,GABLE,test
DOM,DOM_17733.tif,GABLE,train
DOM,DOM_17764.tif,GABLE,train
DOM,DOM_17776.tif,GABLE,train
DOM,DOM_1790.tif,GABLE,train
DOM,DOM_17920.tif,GABLE,train
DOM,DOM_1806.tif,GABLE,test
DOM,DOM_1810.tif,GABLE,train
DOM,DOM_1811.tif,GABLE,train
DOM,DOM_1812.tif,GABLE,train
DOM,DOM_18132.tif,GABLE,train
DOM,DOM_1814.tif,GABLE,test
DOM,DOM_18142.tif,GABLE,train
DOM,DOM_18147.tif,GABLE,train
DOM,DOM_18156.tif,GABLE,test
DOM,DOM_18163.tif,GABLE,train
DOM,DOM_18172.tif,GABLE,train
DOM,DOM_18175.tif,GABLE,train
DOM,DOM_18176.tif,GABLE,train
DOM,DOM_18187.tif,GABLE,train
DOM,DOM_18196.tif,GABLE,train
DOM,DOM_18203.tif,GABLE,train
DOM,DOM_18210.tif,GABLE,train
DOM,DOM_18214.tif,GABLE,test
DOM,DOM_18223.tif,GABLE,train
DOM,DOM_18236.tif,GABLE,test
DOM,DOM_18238.tif,GABLE,train
DOM,DOM_18240.tif,GABLE,train
DOM,DOM_18245.tif,GABLE,train
DOM,DOM_1825.tif,GABLE,train
DOM,DOM_18251.tif,GABLE,train
DOM,DOM_18264.tif,GABLE,train
DOM,DOM_18266.tif,GABLE,test
DOM,DOM_18269.tif,GABLE,train
DOM,DOM_18275.tif,GABLE,train
DOM,DOM_18283.tif,GABLE,train
DOM,DOM_18291.tif,GABLE,train
DOM,DOM_1831.tif,GABLE,train
DOM,DOM_18330.tif,GABLE,train
DOM,DOM_1835.tif,GABLE,test
DOM,DOM_18350.tif,GABLE,test
DOM,DOM_18380.tif,GABLE,test
DOM,DOM_18391.tif,GABLE,train
DOM,DOM_18411.tif,GABLE,test
DOM,DOM_18468.tif,GABLE,test
DOM,DOM_18473.tif,GABLE,train
DOM,DOM_18481.tif,GABLE,test
DOM,DOM_18491.tif,GABLE,test
DOM,DOM_18492.tif,GABLE,train
DOM,DOM_18512.tif,GABLE,train
DOM,DOM_18523.tif,GABLE,train
DOM,DOM_18545.tif,GABLE,train
DOM,DOM_18573.tif,GABLE,train
DOM,DOM_18577.tif,GABLE,train
DOM,DOM_18594.tif,GABLE,train
DOM,DOM_18604.tif,GABLE,test
DOM,DOM_18633.tif,GABLE,test
DOM,DOM_18642.tif,GABLE,train
DOM,DOM_1865.tif,GABLE,train
DOM,DOM_1868.tif,GABLE,train
DOM,DOM_1869.tif,GABLE,train
DOM,DOM_18754.tif,GABLE,train
DOM,DOM_1879.tif,GABLE,train
DOM,DOM_18801.tif,GABLE,train
DOM,DOM_18816.tif,GABLE,train
DOM,DOM_18817.tif,GABLE,train
DOM,DOM_18866.tif,GABLE,train
DOM,DOM_18869.tif,GABLE,train
DOM,DOM_18874.tif,GABLE,test
DOM,DOM_1889.tif,GABLE,train
DOM,DOM_1891.tif,GABLE,train
DOM,DOM_18915.tif,GABLE,train
DOM,DOM_19050.tif,GABLE,train
DOM,DOM_19060.tif,GABLE,train
DOM,DOM_19064.tif,GABLE,train
DOM,DOM_19066.tif,GABLE,test
DOM,DOM_19081.tif,GABLE,train
DOM,DOM_19100.tif,GABLE,train
DOM,DOM_19133.tif,GABLE,train
DOM,DOM_19164.tif,GABLE,train
DOM,DOM_19225.tif,GABLE,test
DOM,DOM_19232.tif,GABLE,train
DOM,DOM_19239.tif,GABLE,train
DOM,DOM_19244.tif,GABLE,train
DOM,DOM_19300.tif,GABLE,train
DOM,DOM_19302.tif,GABLE,train
DOM,DOM_19303.tif,GABLE,train
DOM,DOM_19309.tif,GABLE,train
DOM,DOM_19312.tif,GABLE,test
DOM,DOM_19315.tif,GABLE,train
DOM,DOM_19336.tif,GABLE,test
DOM,DOM_19340.tif,GABLE,test
DOM,DOM_19345.tif,GABLE,train
DOM,DOM_19346.tif,GABLE,test
DOM,DOM_19361.tif,GABLE,train
DOM,DOM_19374.tif,GABLE,test
DOM,DOM_19378.tif,GABLE,test
DOM,DOM_19385.tif,GABLE,train
DOM,DOM_19399.tif,GABLE,train
DOM,DOM_19405.tif,GABLE,test
DOM,DOM_1941.tif,GABLE,train
DOM,DOM_19421.tif,GABLE,train
DOM,DOM_19453.tif,GABLE,train
DOM,DOM_19454.tif,GABLE,train
DOM,DOM_19457.tif,GABLE,test
DOM,DOM_19459.tif,GABLE,test
DOM,DOM_1946.tif,GABLE,train
DOM,DOM_19466.tif,GABLE,train
DOM,DOM_1947.tif,GABLE,train
DOM,DOM_19479.tif,GABLE,test
DOM,DOM_19480.tif,GABLE,train
DOM,DOM_19495.tif,GABLE,train
DOM,DOM_19498.tif,GABLE,train
DOM,DOM_19502.tif,GABLE,test
DOM,DOM_19517.tif,GABLE,train
DOM,DOM_19532.tif,GABLE,test
DOM,DOM_19549.tif,GABLE,test
DOM,DOM_19567.tif,GABLE,train
DOM,DOM_19593.tif,GABLE,train
DOM,DOM_19596.tif,GABLE,train
DOM,DOM_19634.tif,GABLE,train
DOM,DOM_19638.tif,GABLE,train
DOM,DOM_19654.tif,GABLE,test
DOM,DOM_19663.tif,GABLE,train
DOM,DOM_19699.tif,GABLE,train
DOM,DOM_19708.tif,GABLE,train
DOM,DOM_19840.tif,GABLE,train
DOM,DOM_20411.tif,GABLE,train
DOM,DOM_20417.tif,GABLE,test
DOM,DOM_20432.tif,GABLE,train
DOM,DOM_20433.tif,GABLE,train
DOM,DOM_20584.tif,GABLE,train
DOM,DOM_20591.tif,GABLE,train
DOM,DOM_20604.tif,GABLE,test
DOM,DOM_20612.tif,GABLE,train
DOM,DOM_20627.tif,GABLE,train
DOM,DOM_20631.tif,GABLE,train
DOM,DOM_20637.tif,GABLE,test
DOM,DOM_20642.tif,GABLE,train
DOM,DOM_20687.tif,GABLE,train
DOM,DOM_20704.tif,GABLE,test
DOM,DOM_20715.tif,GABLE,train
DOM,DOM_20753.tif,GABLE,train
DOM,DOM_20775.tif,GABLE,test
DOM,DOM_20805.tif,GABLE,train
DOM,DOM_20819.tif,GABLE,train
DOM,DOM_20835.tif,GABLE,train
DOM,DOM_20836.tif,GABLE,train
DOM,DOM_20843.tif,GABLE,train
DOM,DOM_20861.tif,GABLE,test
DOM,DOM_20863.tif,GABLE,train
DOM,DOM_20883.tif,GABLE,train
DOM,DOM_20903.tif,GABLE,test
DOM,DOM_20904.tif,GABLE,train
DOM,DOM_20920.tif,GABLE,test
DOM,DOM_20977.tif,GABLE,train
DOM,DOM_21015.tif,GABLE,train
DOM,DOM_21055.tif,GABLE,test
DOM,DOM_21060.tif,GABLE,train
DOM,DOM_21065.tif,GABLE,train
DOM,DOM_21078.tif,GABLE,test
DOM,DOM_21104.tif,GABLE,train
DOM,DOM_21156.tif,GABLE,train
DOM,DOM_21168.tif,GABLE,test
DOM,DOM_21198.tif,GABLE,train
DOM,DOM_21213.tif,GABLE,train
DOM,DOM_21230.tif,GABLE,train
DOM,DOM_21234.tif,GABLE,train
DOM,DOM_21236.tif,GABLE,test
DOM,DOM_21250.tif,GABLE,train
DOM,DOM_21265.tif,GABLE,train
DOM,DOM_21286.tif,GABLE,train
DOM,DOM_21296.tif,GABLE,test
DOM,DOM_21304.tif,GABLE,train
DOM,DOM_21315.tif,GABLE,test
DOM,DOM_21316.tif,GABLE,test
DOM,DOM_21318.tif,GABLE,train
DOM,DOM_21330.tif,GABLE,train
DOM,DOM_21334.tif,GABLE,train
DOM,DOM_21336.tif,GABLE,test
DOM,DOM_21337.tif,GABLE,test
DOM,DOM_21338.tif,GABLE,test
DOM,DOM_21345.tif,GABLE,train
DOM,DOM_21359.tif,GABLE,train
DOM,DOM_21361.tif,GABLE,train
DOM,DOM_21371.tif,GABLE,train
DOM,DOM_21386.tif,GABLE,train
