,UID,aoi,filepath,filename,image_src,roof_type,roof_material,dataset
4688,43327.0,DOM,./data/tiles/RGB_DOM\DOM-43327-NO_ROOF-INCOMPLETE.tif,DOM-43327-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4689,43328.0,DOM,./data/tiles/RGB_DOM\DOM-43328-FLAT-CONCRETE_CEMENT.tif,DOM-43328-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4690,43331.0,DOM,./data/tiles/RGB_DOM\DOM-43331-HIP-HEALTHY_METAL.tif,DOM-43331-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
4691,43333.0,DOM,./data/tiles/RGB_DOM\DOM-43333-GABLE-HEALTHY_METAL.tif,DOM-43333-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
4692,43341.0,DOM,./data/tiles/RGB_DOM\DOM-43341-NO_ROOF-INCOMPLETE.tif,DOM-43341-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4693,43348.0,DOM,./data/tiles/RGB_DOM\DOM-43348-NO_ROOF-INCOMPLETE.tif,DOM-43348-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4694,43350.0,DOM,./data/tiles/RGB_DOM\DOM-43350-GABLE-IRREGULAR_METAL.tif,DOM-43350-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
4695,43352.0,DOM,./data/tiles/RGB_DOM\DOM-43352-FLAT-CONCRETE_CEMENT.tif,DOM-43352-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4696,43355.0,DOM,./data/tiles/RGB_DOM\DOM-43355-NO_ROOF-INCOMPLETE.tif,DOM-43355-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4697,43359.0,DOM,./data/tiles/RGB_DOM\DOM-43359-GABLE-IRREGULAR_METAL.tif,DOM-43359-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
4698,43361.0,DOM,./data/tiles/RGB_DOM\DOM-43361-HIP-HEALTHY_METAL.tif,DOM-43361-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
4699,43362.0,DOM,./data/tiles/RGB_DOM\DOM-43362-HIP-HEALTHY_METAL.tif,DOM-43362-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
4700,43363.0,DOM,./data/tiles/RGB_DOM\DOM-43363-NO_ROOF-INCOMPLETE.tif,DOM-43363-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4701,43373.0,DOM,./data/tiles/RGB_DOM\DOM-43373-NO_ROOF-INCOMPLETE.tif,DOM-43373-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4702,43379.0,DOM,./data/tiles/RGB_DOM\DOM-43379-GABLE-BLUE_TARP.tif,DOM-43379-GABLE-BLUE_TARP.tif,ORTHO,GABLE,BLUE_TARP,TRAIN
4703,43382.0,DOM,./data/tiles/RGB_DOM\DOM-43382-GABLE-HEALTHY_METAL.tif,DOM-43382-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
4704,43385.0,DOM,./data/tiles/RGB_DOM\DOM-43385-HIP-BLUE_TARP.tif,DOM-43385-HIP-BLUE_TARP.tif,ORTHO,HIP,BLUE_TARP,TRAIN
4705,43388.0,DOM,./data/tiles/RGB_DOM\DOM-43388-GABLE-HEALTHY_METAL.tif,DOM-43388-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
4706,43389.0,DOM,./data/tiles/RGB_DOM\DOM-43389-GABLE-IRREGULAR_METAL.tif,DOM-43389-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
4707,43391.0,DOM,./data/tiles/RGB_DOM\DOM-43391-FLAT-CONCRETE_CEMENT.tif,DOM-43391-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4708,43392.0,DOM,./data/tiles/RGB_DOM\DOM-43392-FLAT-BLUE_TARP.tif,DOM-43392-FLAT-BLUE_TARP.tif,ORTHO,FLAT,BLUE_TARP,TRAIN
4709,43394.0,DOM,./data/tiles/RGB_DOM\DOM-43394-GABLE-HEALTHY_METAL.tif,DOM-43394-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
4710,43397.0,DOM,./data/tiles/RGB_DOM\DOM-43397-FLAT-BLUE_TARP.tif,DOM-43397-FLAT-BLUE_TARP.tif,ORTHO,FLAT,BLUE_TARP,TRAIN
4711,43408.0,DOM,./data/tiles/RGB_DOM\DOM-43408-FLAT-CONCRETE_CEMENT.tif,DOM-43408-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4712,43415.0,DOM,./data/tiles/RGB_DOM\DOM-43415-GABLE-BLUE_TARP.tif,DOM-43415-GABLE-BLUE_TARP.tif,ORTHO,GABLE,BLUE_TARP,TRAIN
4713,43424.0,DOM,./data/tiles/RGB_DOM\DOM-43424-GABLE-BLUE_TARP.tif,DOM-43424-GABLE-BLUE_TARP.tif,ORTHO,GABLE,BLUE_TARP,TRAIN
4714,43426.0,DOM,./data/tiles/RGB_DOM\DOM-43426-NO_ROOF-INCOMPLETE.tif,DOM-43426-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4715,43431.0,DOM,./data/tiles/RGB_DOM\DOM-43431-NO_ROOF-INCOMPLETE.tif,DOM-43431-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4716,43433.0,DOM,./data/tiles/RGB_DOM\DOM-43433-NO_ROOF-INCOMPLETE.tif,DOM-43433-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4717,43436.0,DOM,./data/tiles/RGB_DOM\DOM-43436-GABLE-BLUE_TARP.tif,DOM-43436-GABLE-BLUE_TARP.tif,ORTHO,GABLE,BLUE_TARP,TRAIN
4718,43440.0,DOM,./data/tiles/RGB_DOM\DOM-43440-NO_ROOF-INCOMPLETE.tif,DOM-43440-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4719,43441.0,DOM,./data/tiles/RGB_DOM\DOM-43441-NO_ROOF-INCOMPLETE.tif,DOM-43441-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4720,43444.0,DOM,./data/tiles/RGB_DOM\DOM-43444-FLAT-CONCRETE_CEMENT.tif,DOM-43444-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4721,43446.0,DOM,./data/tiles/RGB_DOM\DOM-43446-FLAT-CONCRETE_CEMENT.tif,DOM-43446-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4722,43448.0,DOM,./data/tiles/RGB_DOM\DOM-43448-HIP-BLUE_TARP.tif,DOM-43448-HIP-BLUE_TARP.tif,ORTHO,HIP,BLUE_TARP,TRAIN
4723,43449.0,DOM,./data/tiles/RGB_DOM\DOM-43449-FLAT-INCOMPLETE.tif,DOM-43449-FLAT-INCOMPLETE.tif,ORTHO,FLAT,INCOMPLETE,TRAIN
4724,43451.0,DOM,./data/tiles/RGB_DOM\DOM-43451-FLAT-CONCRETE_CEMENT.tif,DOM-43451-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4725,43456.0,DOM,./data/tiles/RGB_DOM\DOM-43456-HIP-HEALTHY_METAL.tif,DOM-43456-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
4726,43457.0,DOM,./data/tiles/RGB_DOM\DOM-43457-GABLE-IRREGULAR_METAL.tif,DOM-43457-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
4727,43459.0,DOM,./data/tiles/RGB_DOM\DOM-43459-GABLE-HEALTHY_METAL.tif,DOM-43459-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
4728,43463.0,DOM,./data/tiles/RGB_DOM\DOM-43463-HIP-INCOMPLETE.tif,DOM-43463-HIP-INCOMPLETE.tif,ORTHO,HIP,INCOMPLETE,TRAIN
4729,43464.0,DOM,./data/tiles/RGB_DOM\DOM-43464-FLAT-CONCRETE_CEMENT.tif,DOM-43464-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4730,43465.0,DOM,./data/tiles/RGB_DOM\DOM-43465-NO_ROOF-INCOMPLETE.tif,DOM-43465-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4731,43471.0,DOM,./data/tiles/RGB_DOM\DOM-43471-GABLE-BLUE_TARP.tif,DOM-43471-GABLE-BLUE_TARP.tif,ORTHO,GABLE,BLUE_TARP,TRAIN
4732,43477.0,DOM,./data/tiles/RGB_DOM\DOM-43477-HIP-HEALTHY_METAL.tif,DOM-43477-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
4733,43483.0,DOM,./data/tiles/RGB_DOM\DOM-43483-HIP-HEALTHY_METAL.tif,DOM-43483-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
4734,43487.0,DOM,./data/tiles/RGB_DOM\DOM-43487-GABLE-HEALTHY_METAL.tif,DOM-43487-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
4735,43496.0,DOM,./data/tiles/RGB_DOM\DOM-43496-NO_ROOF-INCOMPLETE.tif,DOM-43496-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4736,43504.0,DOM,./data/tiles/RGB_DOM\DOM-43504-NO_ROOF-INCOMPLETE.tif,DOM-43504-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4737,43515.0,DOM,./data/tiles/RGB_DOM\DOM-43515-GABLE-IRREGULAR_METAL.tif,DOM-43515-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
4738,43516.0,DOM,./data/tiles/RGB_DOM\DOM-43516-HIP-HEALTHY_METAL.tif,DOM-43516-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
4739,43521.0,DOM,./data/tiles/RGB_DOM\DOM-43521-NO_ROOF-INCOMPLETE.tif,DOM-43521-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4740,43524.0,DOM,./data/tiles/RGB_DOM\DOM-43524-GABLE-HEALTHY_METAL.tif,DOM-43524-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
4741,43535.0,DOM,./data/tiles/RGB_DOM\DOM-43535-FLAT-CONCRETE_CEMENT.tif,DOM-43535-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4742,43536.0,DOM,./data/tiles/RGB_DOM\DOM-43536-GABLE-BLUE_TARP.tif,DOM-43536-GABLE-BLUE_TARP.tif,ORTHO,GABLE,BLUE_TARP,TRAIN
4743,43546.0,DOM,./data/tiles/RGB_DOM\DOM-43546-HIP-HEALTHY_METAL.tif,DOM-43546-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
4744,43550.0,DOM,./data/tiles/RGB_DOM\DOM-43550-FLAT-CONCRETE_CEMENT.tif,DOM-43550-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4745,43551.0,DOM,./data/tiles/RGB_DOM\DOM-43551-FLAT-CONCRETE_CEMENT.tif,DOM-43551-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4746,43554.0,DOM,./data/tiles/RGB_DOM\DOM-43554-GABLE-IRREGULAR_METAL.tif,DOM-43554-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
4747,43559.0,DOM,./data/tiles/RGB_DOM\DOM-43559-FLAT-CONCRETE_CEMENT.tif,DOM-43559-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4748,43567.0,DOM,./data/tiles/RGB_DOM\DOM-43567-GABLE-IRREGULAR_METAL.tif,DOM-43567-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
4749,43568.0,DOM,./data/tiles/RGB_DOM\DOM-43568-HIP-BLUE_TARP.tif,DOM-43568-HIP-BLUE_TARP.tif,ORTHO,HIP,BLUE_TARP,TRAIN
4750,43573.0,DOM,./data/tiles/RGB_DOM\DOM-43573-GABLE-IRREGULAR_METAL.tif,DOM-43573-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
4751,43574.0,DOM,./data/tiles/RGB_DOM\DOM-43574-HIP-HEALTHY_METAL.tif,DOM-43574-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
4752,43580.0,DOM,./data/tiles/RGB_DOM\DOM-43580-HIP-HEALTHY_METAL.tif,DOM-43580-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
4753,43588.0,DOM,./data/tiles/RGB_DOM\DOM-43588-FLAT-CONCRETE_CEMENT.tif,DOM-43588-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4754,43590.0,DOM,./data/tiles/RGB_DOM\DOM-43590-HIP-HEALTHY_METAL.tif,DOM-43590-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
4755,43599.0,DOM,./data/tiles/RGB_DOM\DOM-43599-HIP-HEALTHY_METAL.tif,DOM-43599-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
4756,43602.0,DOM,./data/tiles/RGB_DOM\DOM-43602-GABLE-HEALTHY_METAL.tif,DOM-43602-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
4757,43604.0,DOM,./data/tiles/RGB_DOM\DOM-43604-HIP-HEALTHY_METAL.tif,DOM-43604-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
4758,43609.0,DOM,./data/tiles/RGB_DOM\DOM-43609-NO_ROOF-INCOMPLETE.tif,DOM-43609-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4759,43618.0,DOM,./data/tiles/RGB_DOM\DOM-43618-GABLE-IRREGULAR_METAL.tif,DOM-43618-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
4760,43619.0,DOM,./data/tiles/RGB_DOM\DOM-43619-FLAT-CONCRETE_CEMENT.tif,DOM-43619-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4761,43622.0,DOM,./data/tiles/RGB_DOM\DOM-43622-GABLE-IRREGULAR_METAL.tif,DOM-43622-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
4762,43626.0,DOM,./data/tiles/RGB_DOM\DOM-43626-GABLE-BLUE_TARP.tif,DOM-43626-GABLE-BLUE_TARP.tif,ORTHO,GABLE,BLUE_TARP,TRAIN
4763,43629.0,DOM,./data/tiles/RGB_DOM\DOM-43629-FLAT-CONCRETE_CEMENT.tif,DOM-43629-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4764,43633.0,DOM,./data/tiles/RGB_DOM\DOM-43633-NO_ROOF-INCOMPLETE.tif,DOM-43633-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4765,43634.0,DOM,./data/tiles/RGB_DOM\DOM-43634-NO_ROOF-INCOMPLETE.tif,DOM-43634-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4766,43635.0,DOM,./data/tiles/RGB_DOM\DOM-43635-FLAT-CONCRETE_CEMENT.tif,DOM-43635-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4767,43636.0,DOM,./data/tiles/RGB_DOM\DOM-43636-FLAT-CONCRETE_CEMENT.tif,DOM-43636-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4768,43640.0,DOM,./data/tiles/RGB_DOM\DOM-43640-HIP-IRREGULAR_METAL.tif,DOM-43640-HIP-IRREGULAR_METAL.tif,ORTHO,HIP,IRREGULAR_METAL,TRAIN
4769,43646.0,DOM,./data/tiles/RGB_DOM\DOM-43646-NO_ROOF-INCOMPLETE.tif,DOM-43646-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4770,43650.0,DOM,./data/tiles/RGB_DOM\DOM-43650-FLAT-CONCRETE_CEMENT.tif,DOM-43650-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4771,43651.0,DOM,./data/tiles/RGB_DOM\DOM-43651-GABLE-BLUE_TARP.tif,DOM-43651-GABLE-BLUE_TARP.tif,ORTHO,GABLE,BLUE_TARP,TRAIN
4772,43653.0,DOM,./data/tiles/RGB_DOM\DOM-43653-GABLE-BLUE_TARP.tif,DOM-43653-GABLE-BLUE_TARP.tif,ORTHO,GABLE,BLUE_TARP,TRAIN
4773,43658.0,DOM,./data/tiles/RGB_DOM\DOM-43658-NO_ROOF-INCOMPLETE.tif,DOM-43658-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4774,43659.0,DOM,./data/tiles/RGB_DOM\DOM-43659-NO_ROOF-INCOMPLETE.tif,DOM-43659-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4775,43660.0,DOM,./data/tiles/RGB_DOM\DOM-43660-GABLE-IRREGULAR_METAL.tif,DOM-43660-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
4776,43661.0,DOM,./data/tiles/RGB_DOM\DOM-43661-NO_ROOF-INCOMPLETE.tif,DOM-43661-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4777,43662.0,DOM,./data/tiles/RGB_DOM\DOM-43662-NO_ROOF-INCOMPLETE.tif,DOM-43662-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4778,43664.0,DOM,./data/tiles/RGB_DOM\DOM-43664-HIP-HEALTHY_METAL.tif,DOM-43664-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
4779,43667.0,DOM,./data/tiles/RGB_DOM\DOM-43667-HIP-HEALTHY_METAL.tif,DOM-43667-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
4780,43668.0,DOM,./data/tiles/RGB_DOM\DOM-43668-NO_ROOF-INCOMPLETE.tif,DOM-43668-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4781,43669.0,DOM,./data/tiles/RGB_DOM\DOM-43669-NO_ROOF-INCOMPLETE.tif,DOM-43669-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4782,43672.0,DOM,./data/tiles/RGB_DOM\DOM-43672-GABLE-BLUE_TARP.tif,DOM-43672-GABLE-BLUE_TARP.tif,ORTHO,GABLE,BLUE_TARP,TRAIN
4783,43673.0,DOM,./data/tiles/RGB_DOM\DOM-43673-NO_ROOF-INCOMPLETE.tif,DOM-43673-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4784,43674.0,DOM,./data/tiles/RGB_DOM\DOM-43674-FLAT-CONCRETE_CEMENT.tif,DOM-43674-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4785,43676.0,DOM,./data/tiles/RGB_DOM\DOM-43676-FLAT-CONCRETE_CEMENT.tif,DOM-43676-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4786,43680.0,DOM,./data/tiles/RGB_DOM\DOM-43680-NO_ROOF-INCOMPLETE.tif,DOM-43680-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4787,43685.0,DOM,./data/tiles/RGB_DOM\DOM-43685-HIP-IRREGULAR_METAL.tif,DOM-43685-HIP-IRREGULAR_METAL.tif,ORTHO,HIP,IRREGULAR_METAL,TRAIN
4788,43689.0,DOM,./data/tiles/RGB_DOM\DOM-43689-NO_ROOF-INCOMPLETE.tif,DOM-43689-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4789,43690.0,DOM,./data/tiles/RGB_DOM\DOM-43690-FLAT-CONCRETE_CEMENT.tif,DOM-43690-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4790,43695.0,DOM,./data/tiles/RGB_DOM\DOM-43695-FLAT-CONCRETE_CEMENT.tif,DOM-43695-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4791,43699.0,DOM,./data/tiles/RGB_DOM\DOM-43699-NO_ROOF-INCOMPLETE.tif,DOM-43699-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4792,43700.0,DOM,./data/tiles/RGB_DOM\DOM-43700-GABLE-IRREGULAR_METAL.tif,DOM-43700-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
4793,43701.0,DOM,./data/tiles/RGB_DOM\DOM-43701-NO_ROOF-INCOMPLETE.tif,DOM-43701-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4794,43708.0,DOM,./data/tiles/RGB_DOM\DOM-43708-NO_ROOF-INCOMPLETE.tif,DOM-43708-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4795,43710.0,DOM,./data/tiles/RGB_DOM\DOM-43710-HIP-HEALTHY_METAL.tif,DOM-43710-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
4796,43719.0,DOM,./data/tiles/RGB_DOM\DOM-43719-FLAT-CONCRETE_CEMENT.tif,DOM-43719-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4797,43723.0,DOM,./data/tiles/RGB_DOM\DOM-43723-GABLE-IRREGULAR_METAL.tif,DOM-43723-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
4798,43726.0,DOM,./data/tiles/RGB_DOM\DOM-43726-HIP-BLUE_TARP.tif,DOM-43726-HIP-BLUE_TARP.tif,ORTHO,HIP,BLUE_TARP,TRAIN
4799,43728.0,DOM,./data/tiles/RGB_DOM\DOM-43728-NO_ROOF-INCOMPLETE.tif,DOM-43728-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4800,43729.0,DOM,./data/tiles/RGB_DOM\DOM-43729-HIP-HEALTHY_METAL.tif,DOM-43729-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
4801,43734.0,DOM,./data/tiles/RGB_DOM\DOM-43734-NO_ROOF-INCOMPLETE.tif,DOM-43734-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4802,43737.0,DOM,./data/tiles/RGB_DOM\DOM-43737-FLAT-CONCRETE_CEMENT.tif,DOM-43737-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4803,43742.0,DOM,./data/tiles/RGB_DOM\DOM-43742-FLAT-CONCRETE_CEMENT.tif,DOM-43742-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4804,43744.0,DOM,./data/tiles/RGB_DOM\DOM-43744-FLAT-CONCRETE_CEMENT.tif,DOM-43744-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4805,43747.0,DOM,./data/tiles/RGB_DOM\DOM-43747-GABLE-HEALTHY_METAL.tif,DOM-43747-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
4806,43749.0,DOM,./data/tiles/RGB_DOM\DOM-43749-NO_ROOF-INCOMPLETE.tif,DOM-43749-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4807,43754.0,DOM,./data/tiles/RGB_DOM\DOM-43754-HIP-BLUE_TARP.tif,DOM-43754-HIP-BLUE_TARP.tif,ORTHO,HIP,BLUE_TARP,TRAIN
4808,43755.0,DOM,./data/tiles/RGB_DOM\DOM-43755-FLAT-CONCRETE_CEMENT.tif,DOM-43755-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
4809,43761.0,DOM,./data/tiles/RGB_DOM\DOM-43761-NO_ROOF-INCOMPLETE.tif,DOM-43761-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4810,43762.0,DOM,./data/tiles/RGB_DOM\DOM-43762-HIP-BLUE_TARP.tif,DOM-43762-HIP-BLUE_TARP.tif,ORTHO,HIP,BLUE_TARP,TRAIN
4811,43763.0,DOM,./data/tiles/RGB_DOM\DOM-43763-GABLE-HEALTHY_METAL.tif,DOM-43763-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
4812,43770.0,DOM,./data/tiles/RGB_DOM\DOM-43770-NO_ROOF-INCOMPLETE.tif,DOM-43770-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4813,43774.0,DOM,./data/tiles/RGB_DOM\DOM-43774-GABLE-IRREGULAR_METAL.tif,DOM-43774-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
4814,43776.0,DOM,./data/tiles/RGB_DOM\DOM-43776-NO_ROOF-INCOMPLETE.tif,DOM-43776-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
4815,43780.0,DOM,./data/tiles/RGB_DOM\DOM-43780-GABLE-IRREGULAR_METAL.tif,DOM-43780-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
4816,43782.0,DOM,./data/tiles/RGB_DOM\DOM-43782-NO_ROOF-INCOMPLETE.tif,DOM-43782-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
