UID,aoi,filepath,filename,image_src,roof_type,roof_material,dataset
13613,DOM,./data/tiles/LIDAR_DOM\DOM-13613-FLAT-CONCRETE_CEMENT.tif,DOM-13613-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
13616,DOM,./data/tiles/LIDAR_DOM\DOM-13616-FLAT-BLUE_TARP.tif,DOM-13616-FLAT-BLUE_TARP.tif,LIDAR,FLAT,BLUE_TARP,TRAIN
13617,DOM,./data/tiles/LIDAR_DOM\DOM-13617-FLAT-HEALTHY_METAL.tif,DOM-13617-FLAT-HEALTHY_METAL.tif,LIDAR,FLAT,HEALTHY_METAL,TRAIN
13618,DOM,./data/tiles/LIDAR_DOM\DOM-13618-GABLE-BLUE_TARP.tif,DOM-13618-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TRAIN
13625,DOM,./data/tiles/LIDAR_DOM\DOM-13625-HIP-BLUE_TARP.tif,DOM-13625-HIP-BLUE_TARP.tif,LIDAR,HIP,BLUE_TARP,TRAIN
13629,DOM,./data/tiles/LIDAR_DOM\DOM-13629-NO_ROOF-INCOMPLETE.tif,DOM-13629-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13632,DOM,./data/tiles/LIDAR_DOM\DOM-13632-NO_ROOF-INCOMPLETE.tif,DOM-13632-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13634,DOM,./data/tiles/LIDAR_DOM\DOM-13634-GABLE-BLUE_TARP.tif,DOM-13634-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TRAIN
13635,DOM,./data/tiles/LIDAR_DOM\DOM-13635-GABLE-IRREGULAR_METAL.tif,DOM-13635-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
13639,DOM,./data/tiles/LIDAR_DOM\DOM-13639-GABLE-BLUE_TARP.tif,DOM-13639-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TRAIN
13640,DOM,./data/tiles/LIDAR_DOM\DOM-13640-HIP-BLUE_TARP.tif,DOM-13640-HIP-BLUE_TARP.tif,LIDAR,HIP,BLUE_TARP,TRAIN
13641,DOM,./data/tiles/LIDAR_DOM\DOM-13641-FLAT-CONCRETE_CEMENT.tif,DOM-13641-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
13644,DOM,./data/tiles/LIDAR_DOM\DOM-13644-FLAT-CONCRETE_CEMENT.tif,DOM-13644-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
13649,DOM,./data/tiles/LIDAR_DOM\DOM-13649-GABLE-IRREGULAR_METAL.tif,DOM-13649-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
13650,DOM,./data/tiles/LIDAR_DOM\DOM-13650-GABLE-BLUE_TARP.tif,DOM-13650-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TRAIN
13653,DOM,./data/tiles/LIDAR_DOM\DOM-13653-NO_ROOF-INCOMPLETE.tif,DOM-13653-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13667,DOM,./data/tiles/LIDAR_DOM\DOM-13667-HIP-HEALTHY_METAL.tif,DOM-13667-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TEST
13668,DOM,./data/tiles/LIDAR_DOM\DOM-13668-FLAT-CONCRETE_CEMENT.tif,DOM-13668-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
13672,DOM,./data/tiles/LIDAR_DOM\DOM-13672-NO_ROOF-INCOMPLETE.tif,DOM-13672-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TEST
13673,DOM,./data/tiles/LIDAR_DOM\DOM-13673-HIP-IRREGULAR_METAL.tif,DOM-13673-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TEST
13675,DOM,./data/tiles/LIDAR_DOM\DOM-13675-HIP-BLUE_TARP.tif,DOM-13675-HIP-BLUE_TARP.tif,LIDAR,HIP,BLUE_TARP,TEST
13677,DOM,./data/tiles/LIDAR_DOM\DOM-13677-NO_ROOF-INCOMPLETE.tif,DOM-13677-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13680,DOM,./data/tiles/LIDAR_DOM\DOM-13680-HIP-IRREGULAR_METAL.tif,DOM-13680-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TRAIN
13683,DOM,./data/tiles/LIDAR_DOM\DOM-13683-NO_ROOF-INCOMPLETE.tif,DOM-13683-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13685,DOM,./data/tiles/LIDAR_DOM\DOM-13685-HIP-HEALTHY_METAL.tif,DOM-13685-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13687,DOM,./data/tiles/LIDAR_DOM\DOM-13687-NO_ROOF-INCOMPLETE.tif,DOM-13687-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13690,DOM,./data/tiles/LIDAR_DOM\DOM-13690-NO_ROOF-INCOMPLETE.tif,DOM-13690-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13692,DOM,./data/tiles/LIDAR_DOM\DOM-13692-FLAT-CONCRETE_CEMENT.tif,DOM-13692-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
13694,DOM,./data/tiles/LIDAR_DOM\DOM-13694-FLAT-BLUE_TARP.tif,DOM-13694-FLAT-BLUE_TARP.tif,LIDAR,FLAT,BLUE_TARP,TRAIN
13695,DOM,./data/tiles/LIDAR_DOM\DOM-13695-FLAT-IRREGULAR_METAL.tif,DOM-13695-FLAT-IRREGULAR_METAL.tif,LIDAR,FLAT,IRREGULAR_METAL,TEST
13696,DOM,./data/tiles/LIDAR_DOM\DOM-13696-GABLE-INCOMPLETE.tif,DOM-13696-GABLE-INCOMPLETE.tif,LIDAR,GABLE,INCOMPLETE,TEST
13698,DOM,./data/tiles/LIDAR_DOM\DOM-13698-NO_ROOF-INCOMPLETE.tif,DOM-13698-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13700,DOM,./data/tiles/LIDAR_DOM\DOM-13700-HIP-HEALTHY_METAL.tif,DOM-13700-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13701,DOM,./data/tiles/LIDAR_DOM\DOM-13701-GABLE-IRREGULAR_METAL.tif,DOM-13701-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
13704,DOM,./data/tiles/LIDAR_DOM\DOM-13704-HIP-HEALTHY_METAL.tif,DOM-13704-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13705,DOM,./data/tiles/LIDAR_DOM\DOM-13705-HIP-HEALTHY_METAL.tif,DOM-13705-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13708,DOM,./data/tiles/LIDAR_DOM\DOM-13708-HIP-BLUE_TARP.tif,DOM-13708-HIP-BLUE_TARP.tif,LIDAR,HIP,BLUE_TARP,TEST
13709,DOM,./data/tiles/LIDAR_DOM\DOM-13709-FLAT-CONCRETE_CEMENT.tif,DOM-13709-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
13710,DOM,./data/tiles/LIDAR_DOM\DOM-13710-NO_ROOF-INCOMPLETE.tif,DOM-13710-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13715,DOM,./data/tiles/LIDAR_DOM\DOM-13715-HIP-IRREGULAR_METAL.tif,DOM-13715-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TRAIN
13716,DOM,./data/tiles/LIDAR_DOM\DOM-13716-NO_ROOF-INCOMPLETE.tif,DOM-13716-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TEST
13718,DOM,./data/tiles/LIDAR_DOM\DOM-13718-HIP-HEALTHY_METAL.tif,DOM-13718-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TEST
13719,DOM,./data/tiles/LIDAR_DOM\DOM-13719-FLAT-CONCRETE_CEMENT.tif,DOM-13719-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
13720,DOM,./data/tiles/LIDAR_DOM\DOM-13720-NO_ROOF-INCOMPLETE.tif,DOM-13720-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13725,DOM,./data/tiles/LIDAR_DOM\DOM-13725-NO_ROOF-INCOMPLETE.tif,DOM-13725-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13729,DOM,./data/tiles/LIDAR_DOM\DOM-13729-HIP-HEALTHY_METAL.tif,DOM-13729-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13737,DOM,./data/tiles/LIDAR_DOM\DOM-13737-NO_ROOF-INCOMPLETE.tif,DOM-13737-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13738,DOM,./data/tiles/LIDAR_DOM\DOM-13738-GABLE-HEALTHY_METAL.tif,DOM-13738-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TEST
13742,DOM,./data/tiles/LIDAR_DOM\DOM-13742-NO_ROOF-INCOMPLETE.tif,DOM-13742-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13743,DOM,./data/tiles/LIDAR_DOM\DOM-13743-GABLE-BLUE_TARP.tif,DOM-13743-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TRAIN
13747,DOM,./data/tiles/LIDAR_DOM\DOM-13747-NO_ROOF-INCOMPLETE.tif,DOM-13747-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13749,DOM,./data/tiles/LIDAR_DOM\DOM-13749-HIP-HEALTHY_METAL.tif,DOM-13749-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13750,DOM,./data/tiles/LIDAR_DOM\DOM-13750-HIP-IRREGULAR_METAL.tif,DOM-13750-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TRAIN
13752,DOM,./data/tiles/LIDAR_DOM\DOM-13752-GABLE-IRREGULAR_METAL.tif,DOM-13752-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
13753,DOM,./data/tiles/LIDAR_DOM\DOM-13753-HIP-IRREGULAR_METAL.tif,DOM-13753-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TRAIN
13756,DOM,./data/tiles/LIDAR_DOM\DOM-13756-GABLE-BLUE_TARP.tif,DOM-13756-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TRAIN
13764,DOM,./data/tiles/LIDAR_DOM\DOM-13764-NO_ROOF-INCOMPLETE.tif,DOM-13764-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13767,DOM,./data/tiles/LIDAR_DOM\DOM-13767-HIP-BLUE_TARP.tif,DOM-13767-HIP-BLUE_TARP.tif,LIDAR,HIP,BLUE_TARP,TEST
13769,DOM,./data/tiles/LIDAR_DOM\DOM-13769-GABLE-IRREGULAR_METAL.tif,DOM-13769-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TEST
13770,DOM,./data/tiles/LIDAR_DOM\DOM-13770-GABLE-BLUE_TARP.tif,DOM-13770-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TRAIN
13771,DOM,./data/tiles/LIDAR_DOM\DOM-13771-GABLE-IRREGULAR_METAL.tif,DOM-13771-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
13775,DOM,./data/tiles/LIDAR_DOM\DOM-13775-GABLE-HEALTHY_METAL.tif,DOM-13775-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
13776,DOM,./data/tiles/LIDAR_DOM\DOM-13776-GABLE-BLUE_TARP.tif,DOM-13776-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TRAIN
13777,DOM,./data/tiles/LIDAR_DOM\DOM-13777-GABLE-HEALTHY_METAL.tif,DOM-13777-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
13779,DOM,./data/tiles/LIDAR_DOM\DOM-13779-GABLE-BLUE_TARP.tif,DOM-13779-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TRAIN
13780,DOM,./data/tiles/LIDAR_DOM\DOM-13780-NO_ROOF-INCOMPLETE.tif,DOM-13780-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13784,DOM,./data/tiles/LIDAR_DOM\DOM-13784-HIP-HEALTHY_METAL.tif,DOM-13784-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13787,DOM,./data/tiles/LIDAR_DOM\DOM-13787-FLAT-IRREGULAR_METAL.tif,DOM-13787-FLAT-IRREGULAR_METAL.tif,LIDAR,FLAT,IRREGULAR_METAL,TRAIN
13797,DOM,./data/tiles/LIDAR_DOM\DOM-13797-HIP-IRREGULAR_METAL.tif,DOM-13797-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TRAIN
13800,DOM,./data/tiles/LIDAR_DOM\DOM-13800-GABLE-BLUE_TARP.tif,DOM-13800-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TEST
13804,DOM,./data/tiles/LIDAR_DOM\DOM-13804-HIP-BLUE_TARP.tif,DOM-13804-HIP-BLUE_TARP.tif,LIDAR,HIP,BLUE_TARP,TEST
13810,DOM,./data/tiles/LIDAR_DOM\DOM-13810-GABLE-IRREGULAR_METAL.tif,DOM-13810-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
13811,DOM,./data/tiles/LIDAR_DOM\DOM-13811-GABLE-IRREGULAR_METAL.tif,DOM-13811-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
13812,DOM,./data/tiles/LIDAR_DOM\DOM-13812-FLAT-CONCRETE_CEMENT.tif,DOM-13812-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TEST
13817,DOM,./data/tiles/LIDAR_DOM\DOM-13817-HIP-HEALTHY_METAL.tif,DOM-13817-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13820,DOM,./data/tiles/LIDAR_DOM\DOM-13820-HIP-HEALTHY_METAL.tif,DOM-13820-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13826,DOM,./data/tiles/LIDAR_DOM\DOM-13826-FLAT-BLUE_TARP.tif,DOM-13826-FLAT-BLUE_TARP.tif,LIDAR,FLAT,BLUE_TARP,TRAIN
13827,DOM,./data/tiles/LIDAR_DOM\DOM-13827-FLAT-CONCRETE_CEMENT.tif,DOM-13827-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
13828,DOM,./data/tiles/LIDAR_DOM\DOM-13828-NO_ROOF-INCOMPLETE.tif,DOM-13828-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13830,DOM,./data/tiles/LIDAR_DOM\DOM-13830-HIP-HEALTHY_METAL.tif,DOM-13830-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13840,DOM,./data/tiles/LIDAR_DOM\DOM-13840-NO_ROOF-INCOMPLETE.tif,DOM-13840-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13842,DOM,./data/tiles/LIDAR_DOM\DOM-13842-FLAT-CONCRETE_CEMENT.tif,DOM-13842-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
13844,DOM,./data/tiles/LIDAR_DOM\DOM-13844-GABLE-IRREGULAR_METAL.tif,DOM-13844-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
13853,DOM,./data/tiles/LIDAR_DOM\DOM-13853-GABLE-BLUE_TARP.tif,DOM-13853-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TRAIN
13857,DOM,./data/tiles/LIDAR_DOM\DOM-13857-HIP-BLUE_TARP.tif,DOM-13857-HIP-BLUE_TARP.tif,LIDAR,HIP,BLUE_TARP,TRAIN
13860,DOM,./data/tiles/LIDAR_DOM\DOM-13860-GABLE-IRREGULAR_METAL.tif,DOM-13860-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
13861,DOM,./data/tiles/LIDAR_DOM\DOM-13861-GABLE-HEALTHY_METAL.tif,DOM-13861-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
13862,DOM,./data/tiles/LIDAR_DOM\DOM-13862-GABLE-IRREGULAR_METAL.tif,DOM-13862-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
13866,DOM,./data/tiles/LIDAR_DOM\DOM-13866-HIP-HEALTHY_METAL.tif,DOM-13866-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TEST
13868,DOM,./data/tiles/LIDAR_DOM\DOM-13868-GABLE-IRREGULAR_METAL.tif,DOM-13868-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
13869,DOM,./data/tiles/LIDAR_DOM\DOM-13869-NO_ROOF-INCOMPLETE.tif,DOM-13869-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13875,DOM,./data/tiles/LIDAR_DOM\DOM-13875-NO_ROOF-INCOMPLETE.tif,DOM-13875-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13879,DOM,./data/tiles/LIDAR_DOM\DOM-13879-FLAT-CONCRETE_CEMENT.tif,DOM-13879-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
13880,DOM,./data/tiles/LIDAR_DOM\DOM-13880-FLAT-BLUE_TARP.tif,DOM-13880-FLAT-BLUE_TARP.tif,LIDAR,FLAT,BLUE_TARP,TRAIN
13882,DOM,./data/tiles/LIDAR_DOM\DOM-13882-NO_ROOF-INCOMPLETE.tif,DOM-13882-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TEST
13883,DOM,./data/tiles/LIDAR_DOM\DOM-13883-HIP-HEALTHY_METAL.tif,DOM-13883-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13891,DOM,./data/tiles/LIDAR_DOM\DOM-13891-HIP-HEALTHY_METAL.tif,DOM-13891-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13893,DOM,./data/tiles/LIDAR_DOM\DOM-13893-NO_ROOF-INCOMPLETE.tif,DOM-13893-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13896,DOM,./data/tiles/LIDAR_DOM\DOM-13896-GABLE-HEALTHY_METAL.tif,DOM-13896-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
13897,DOM,./data/tiles/LIDAR_DOM\DOM-13897-HIP-IRREGULAR_METAL.tif,DOM-13897-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TEST
13905,DOM,./data/tiles/LIDAR_DOM\DOM-13905-GABLE-IRREGULAR_METAL.tif,DOM-13905-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
13909,DOM,./data/tiles/LIDAR_DOM\DOM-13909-GABLE-BLUE_TARP.tif,DOM-13909-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TRAIN
13910,DOM,./data/tiles/LIDAR_DOM\DOM-13910-GABLE-BLUE_TARP.tif,DOM-13910-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TRAIN
13911,DOM,./data/tiles/LIDAR_DOM\DOM-13911-GABLE-HEALTHY_METAL.tif,DOM-13911-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
13912,DOM,./data/tiles/LIDAR_DOM\DOM-13912-FLAT-BLUE_TARP.tif,DOM-13912-FLAT-BLUE_TARP.tif,LIDAR,FLAT,BLUE_TARP,TRAIN
13914,DOM,./data/tiles/LIDAR_DOM\DOM-13914-NO_ROOF-INCOMPLETE.tif,DOM-13914-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13916,DOM,./data/tiles/LIDAR_DOM\DOM-13916-FLAT-CONCRETE_CEMENT.tif,DOM-13916-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
13917,DOM,./data/tiles/LIDAR_DOM\DOM-13917-NO_ROOF-INCOMPLETE.tif,DOM-13917-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13921,DOM,./data/tiles/LIDAR_DOM\DOM-13921-GABLE-HEALTHY_METAL.tif,DOM-13921-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
13929,DOM,./data/tiles/LIDAR_DOM\DOM-13929-HIP-HEALTHY_METAL.tif,DOM-13929-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13931,DOM,./data/tiles/LIDAR_DOM\DOM-13931-GABLE-BLUE_TARP.tif,DOM-13931-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TRAIN
13932,DOM,./data/tiles/LIDAR_DOM\DOM-13932-GABLE-IRREGULAR_METAL.tif,DOM-13932-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
13934,DOM,./data/tiles/LIDAR_DOM\DOM-13934-HIP-HEALTHY_METAL.tif,DOM-13934-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13935,DOM,./data/tiles/LIDAR_DOM\DOM-13935-HIP-BLUE_TARP.tif,DOM-13935-HIP-BLUE_TARP.tif,LIDAR,HIP,BLUE_TARP,TRAIN
13938,DOM,./data/tiles/LIDAR_DOM\DOM-13938-GABLE-BLUE_TARP.tif,DOM-13938-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TRAIN
13940,DOM,./data/tiles/LIDAR_DOM\DOM-13940-GABLE-IRREGULAR_METAL.tif,DOM-13940-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
13941,DOM,./data/tiles/LIDAR_DOM\DOM-13941-FLAT-BLUE_TARP.tif,DOM-13941-FLAT-BLUE_TARP.tif,LIDAR,FLAT,BLUE_TARP,TRAIN
13943,DOM,./data/tiles/LIDAR_DOM\DOM-13943-GABLE-HEALTHY_METAL.tif,DOM-13943-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
13947,DOM,./data/tiles/LIDAR_DOM\DOM-13947-HIP-HEALTHY_METAL.tif,DOM-13947-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13948,DOM,./data/tiles/LIDAR_DOM\DOM-13948-FLAT-CONCRETE_CEMENT.tif,DOM-13948-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
13950,DOM,./data/tiles/LIDAR_DOM\DOM-13950-GABLE-BLUE_TARP.tif,DOM-13950-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TRAIN
13952,DOM,./data/tiles/LIDAR_DOM\DOM-13952-HIP-IRREGULAR_METAL.tif,DOM-13952-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TEST
13957,DOM,./data/tiles/LIDAR_DOM\DOM-13957-HIP-HEALTHY_METAL.tif,DOM-13957-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13959,DOM,./data/tiles/LIDAR_DOM\DOM-13959-HIP-IRREGULAR_METAL.tif,DOM-13959-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TRAIN
13964,DOM,./data/tiles/LIDAR_DOM\DOM-13964-GABLE-HEALTHY_METAL.tif,DOM-13964-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
13965,DOM,./data/tiles/LIDAR_DOM\DOM-13965-GABLE-HEALTHY_METAL.tif,DOM-13965-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
13968,DOM,./data/tiles/LIDAR_DOM\DOM-13968-NO_ROOF-INCOMPLETE.tif,DOM-13968-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13971,DOM,./data/tiles/LIDAR_DOM\DOM-13971-HIP-HEALTHY_METAL.tif,DOM-13971-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13973,DOM,./data/tiles/LIDAR_DOM\DOM-13973-GABLE-HEALTHY_METAL.tif,DOM-13973-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TEST
13980,DOM,./data/tiles/LIDAR_DOM\DOM-13980-FLAT-CONCRETE_CEMENT.tif,DOM-13980-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
13981,DOM,./data/tiles/LIDAR_DOM\DOM-13981-FLAT-BLUE_TARP.tif,DOM-13981-FLAT-BLUE_TARP.tif,LIDAR,FLAT,BLUE_TARP,TRAIN
13986,DOM,./data/tiles/LIDAR_DOM\DOM-13986-NO_ROOF-INCOMPLETE.tif,DOM-13986-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
13987,DOM,./data/tiles/LIDAR_DOM\DOM-13987-GABLE-BLUE_TARP.tif,DOM-13987-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TEST
13988,DOM,./data/tiles/LIDAR_DOM\DOM-13988-HIP-HEALTHY_METAL.tif,DOM-13988-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
13990,DOM,./data/tiles/LIDAR_DOM\DOM-13990-NO_ROOF-INCOMPLETE.tif,DOM-13990-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
